NAME,BRANCH,ADDRESS_EN,ADDRESS_TH,INDUSTRY,PHONE,FAX,WEB_SITE,GROUP_OF_COMPANY
Ascott International Management Thailand Limited,(HR Center),"187 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 Thailand",,Hospitality,02 6766868,,http://www.the-ascott.com/,Ascott Group
Ascott International Management Thailand Limited,(HR Center),"187 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 Thailand",,Hospitality,02 6766868,,http://www.the-ascott.com/,Ascott Group
Ascott International Management Thailand Limited,(HR Center),"187 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 Thailand",,Hospitality,02 6766868,,http://www.the-ascott.com/,Ascott Group
Ascott International Management Thailand Limited,,"41 Sukhumvit 16, Sukhumvit Rd., Klongtoey, Klongtoey, Bangkok 10110, Thailand",,Hospitality,02 6766868,,,
Ascott International Management Thailand Limited,(HR Center),"187 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 Thailand",,Hospitality,02 6766868,,http://www.the-ascott.com/,Ascott Group
Ascott International Management Thailand Limited,(HR Center),"187 South Sathorn Road, Yannawa, Sathorn, Bangkok 10120 Thailand",,Hospitality,02 6766868,,http://www.the-ascott.com/,Ascott Group
"Asia Biogas Management Co., Ltd.",,"62 The Millennia Tower, Suite#1704-5, 17th Fl., Lang Suan Rd., Lumpini, Pathumwan, Bangkok 10330, Thailand",,Gas,02 6518625-7,,www.asiabiogas.com,
"Asia Biogas Management Co., Ltd.",,"62 The Millennia Tower, Suite#1704-5, 17th Fl., Lang Suan Rd., Lumpini, Pathumwan, Bangkok 10330, Thailand",,Gas,02 6518625-7,,www.asiabiogas.com,
"Asia Compact Industry Co., Ltd.",(Head Office),"16/2 Moo1, Rama 2 Rd., Bangnamjued, Muang Samutsakorn 74000 Thailand",,Automotive ,034 812325,,http://www.asiacompact.com/,Asia Compact Group
"Asia Compact Industry Co., Ltd.",(Head Office),"16/2 Moo1, Rama 2 Rd., Bangnamjued, Muang Samutsakorn 74000 Thailand",,Automotive ,034 812325,,http://www.asiacompact.com/,Asia Compact Group
"Asia Kraft Paper Co., Ltd.",,"99 Moo 5, Rama 2 Rd., Tah Shai, Mueang Samut Sakhon, Samut Sakhon 74000",,Paper and Pulp,034 423506-9,,,
"Asia Kraft Paper Co., Ltd.",,"99 Moo 5, Rama 2 Rd., Tah Shai, Mueang Samut Sakhon, Samut Sakhon 74000",,Paper and Pulp,034 423506-9,,,
"Asia Pacific Drilling Engineering Co., Ltd.",(Head Office),"22/29 Soi. Ladprao 21, Ladprao Rd., Chomphon, Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 9383050,02 9383054,www.apde.co.th,
"Asia Pacific Drilling Engineering Co., Ltd.",(Head Office),"22/29 Soi. Ladprao 21, Ladprao Rd., Chomphon, Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 9383050,02 9383054,www.apde.co.th,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asia Pacific Petrochemical Co., Ltd.",,"90 CyberWorld Tower A, 22nd Floor, Unit 2202, Ratchadapisek Road, Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,Food & Beverage,02 1683131,02 9855023,,
"Asia Pacific Petrochemical Co., Ltd.",,"90 CyberWorld Tower A, 22nd Floor, Unit 2202, Ratchadapisek Road, Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,Food & Beverage,02 1683131,02 9855023,,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asia Pacific Petrochemical Co., Ltd.",,"90 Cyberworld Tower A, Unit 2202, 22nd Fl., Ratchadapisek Rd., Huai Khwang, Huai Khwang, Bangkok 10310 Thailand",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1683131,02 1683130,www.apcbkk.com,
"Asian Alliance International Co., Ltd.",(Banbor Site),"8/8 Moo 3 Rama 2 Rd., Banbor, Muang, Samutsakorn 74000",,Food & Beverage,"034 845566-8, 034 845575-91",034 845594,http://www.asianseafoods.co.th/contact/factories,Asian Group
"Asian Alliance International Co., Ltd.",(Banbor Site),"8/8 Moo 3 Rama 2 Rd., Banbor, Muang, Samutsakorn 74000",,Food & Beverage,"034 845566-8, 034 845575-91",034 845594,http://www.asianseafoods.co.th/contact/factories,Asian Group
"Asian Alliance International Co., Ltd.",(Banbor Site),"8/8 Moo 3 Rama 2 Rd., Banbor, Muang, Samutsakorn 74000",,Food & Beverage,"034 845566-8, 034 845575-91",034 845594,http://www.asianseafoods.co.th/contact/factories,Asian Group
"Asian Alliance International Co., Ltd.",(Banbor Site),"8/8 Moo 3 Rama 2 Rd., Banbor, Muang, Samutsakorn 74000",,Food & Beverage,"034 845566-8, 034 845575-91",034 845594,http://www.asianseafoods.co.th/contact/factories,Asian Group
"Asian Alliance International Co., Ltd.",(Banbor Site),"8/8 Moo 3 Rama 2 Rd., Banbor, Muang, Samutsakorn 74000",,Food & Beverage,"034 845566-8, 034 845575-91",034 845594,http://www.asianseafoods.co.th/contact/factories,Asian Group
"Asian Groupage Service (Thailand) Co., Ltd.",,"79/336 Sathupradit Rd, Chongnonsee, Yannawa, Bangkok 10120, Thailand",,Logistics DG,02 6735888,,http://www.asian-gs.com/o_thailand.html,
"Asiatic Agro Industry Co., Ltd.",,"65 Moo 5, Rama II Rd., Tambon Preaknamdaeng, Amphoe Amphawa, Samuthsongkram 75110 Thailand",,Food & Beverage,034 772044,034 772042,www.asiatic.com,
"Asiatic Agro Industry Co., Ltd.",,"65 Moo 5, Rama II Rd., Tambon Preaknamdaeng, Amphoe Amphawa, Samuthsongkram 75110 Thailand",,Food & Beverage,034 772044,034 772042,www.asiatic.com,
"Asiatic Agro Industry Co., Ltd.",,"65 Moo 5, Rama II Rd., Tambon Preaknamdaeng, Amphoe Amphawa, Samuthsongkram 75110 Thailand",,Food & Beverage,034 772044,034 772042,www.asiatic.com,
AstraZeneca (Thailand) Limited,,"173/20 Asia Center Building, 19th Fl., South Sathorn Rd., Thungmahamek, Sathorn, Bangkok, 10120, Thailand",,Pharmaceutical,02 7397400,02 7397419,,
Atos IT Solutions and Services Limited,,"2922/339 Charn Issara Tower II, New Petchburi Rd., Bangkapi, Huaykwang, Bangkok 10310 Thailand",,IT Solution,02 7879000,,,
"Atsumitec (Thailand) Co., Ltd.",,"Siam Eastern Industrial Park, 60/1 Moo3, Mabyangporn, Pluakdaeng, Rayong 21140 Thailand",,Automotive ,038 891244-7,038 891248,,
"Atsumitec (Thailand) Co., Ltd.",,"Siam Eastern Industrial Park, 60/1 Moo3, Mabyangporn, Pluakdaeng, Rayong 21140 Thailand",,Automotive,038 891244-7,038 891248,,
"Atsumitec (Thailand) Co., Ltd.",,"Siam Eastern Industrial Park, 60/1 Moo3, Mabyangporn, Pluakdaeng, Rayong 21140 Thailand",,Automotive ,038 891244-7,038 891248,,
"Atsumitec (Thailand) Co., Ltd.",,"Siam Eastern Industrial Park, 60/1 Moo3, Mabyangporn, Pluakdaeng, Rayong 21140 Thailand",,Automotive,038 891244-7,038 891248,,
"Auto Interior Products Co., Ltd.",(Head Office),"201/4 Moo 3, Tung Song Khla, Siracha, Chonburi 20230",,Automotive ,038 493765-9,,,SAB Group
"Auto Interior Products Co., Ltd.",(Rayong Site),"300/72 Moo1 Estern Seaboard Industrial Estate, Tasit, Pluakdaeng, Rayong 21140",,Automotive ,038 950150,,,SAB Group
"AXA Insurance Public Co., Ltd.",,"1168/67 Lumpini Tower, 23 Fl., Rama 4 Rd., Sathorn, Bangkok 10120 Thailand",,"Bank, Investment and Insurance",02 6797600,02 6798278,www.axa.co.th,
"AXA Insurance Public Co., Ltd.",,"1168/67 Lumpini Tower, 23 Fl., Rama 4 Rd., Sathorn, Bangkok 10120 Thailand",,"Bank, Investment and Insurance",02 6797600,02 6798278,www.axa.co.th,
"AXA Insurance Public Co., Ltd.",,"1168/67 Lumpini Tower, 23 Fl., Rama 4 Rd., Sathorn, Bangkok 10120 Thailand",,"Bank, Investment and Insurance",02 6797600,02 6798278,www.axa.co.th,
"AXA Insurance Public Co., Ltd.",,"1168/67 Lumpini Tower, 23 Fl., Rama 4 Rd., Sathorn, Bangkok 10120 Thailand",,"Bank, Investment and Insurance",02 6797600,02 6798278,www.axa.co.th,
"AXA Insurance Public Co., Ltd.",,"1168/67 Lumpini Tower, 23 Fl., Rama 4 Rd., Sathorn, Bangkok 10120 Thailand",,"Bank, Investment and Insurance",02 6797600,02 6798278,www.axa.co.th,
"AXA Insurance Public Co., Ltd.",,"1168/67 Lumpini Tower, 23 Fl., Rama 4 Rd., Sathorn, Bangkok 10120 Thailand",,"Bank, Investment and Insurance",02 6797600,02 6798278,www.axa.co.th,
Aztec International Limited,,"1000/40-41, 11th Fl., P.B. Tower, Sukhumvit 71 Rd., Klongtonnua, Wattana, Bangkok 10110 Thailand",,Contractor,02 3811688-9,02 3812800,www.aztec.co.th,
Aztec International Limited,,"1000/40-41, 11th Fl., P.B. Tower, Sukhumvit 71 Rd., Klongtonnua, Wattana, Bangkok 10110 Thailand",,Contractor,02 3811688-9,02 3812800,www.aztec.co.th,
"B.Foods Product International Co., Ltd.",,"323 Betagro Tower (North Park), Vibhavadi Rangsit Rd., Lak Si, Bangkok 10210 Thailand",,Food & Beverage,02 8337524-5,02 8337520,www.betagro.com,Betagro Group
"B.Foods Product International Co., Ltd.",(Factory),"39 Moo 5, Saraburi-Lomsak Road, Pattananikom, Lopburi 15220",,Food & Beverage,036 436333-43,,,Betagro Group
"B.Foods Product International Co., Ltd.",(Factory),"39 Moo 5, Saraburi-Lomsak Road, Pattananikom, Lopburi 15220",,Food & Beverage,036 436333-43,,,Betagro Group
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroleum Public Co., Ltd.",(Phrakanong Site),"210 Sukhumwit 64 Rd., Bangchak, Phra Khanong, Bangkok 10260",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 3354999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroluem Public Co., Ltd.",(Head Office),"555/1 Energy Complex, Building A, 10th Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1408999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroluem Public Co., Ltd.",(Head Office),"555/1 Energy Complex, Building A, 10th Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1408999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroluem Public Co., Ltd.",(Head Office),"555/1 Energy Complex, Building A, 10th Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1408999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroluem Public Co., Ltd.",(Head Office),"555/1 Energy Complex, Building A, 10th Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1408999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Petroluem Public Co., Ltd.",(Head Office),"555/1 Energy Complex, Building A, 10th Fl., Vibhavadi Rangsit Rd., Chatuchak, Bangkok 10900",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 1408999,,http://www.bangchak.co.th/en/contact-us.aspx,
"Bangchak Biofuel Co., Ltd.",(Head Office),"28 Moo 9, Bang Krasan, Bang Pa-In District, Phranakhon Si Ayutthaya 13160",,"Chemical, Petrochemical, Petroleum, Oil & Gas",035 276500,035 276549,www.bangchakbiofuel.co.th,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Mass Transportation,02 2655678,02 2655500,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Transportation,02 2655678,02 2655500,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Transportation,02 2655678,02 2655500,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Transportation,02 2655678,02 2655500,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Transportation,02 2655678,02 2655500,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Transportation,02 2655678,02 2655500,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Mass Transportation,02 3283228,,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Mass Transportation,02 3283228,,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Suvarnabhumi),"Passenger Main Terminal, Floor 6th, (Row F, Entrance No. 3) 999 Mu 10, Bangna-Trat Rd., RachaThewa, Bang-Phli Samutprakan 10540",,Mass Transportation,02 5352499,,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Suvarnabhumi),"Passenger Main Terminal, Floor 6th, (Row F, Entrance No. 3) 999 Mu 10, Bangna-Trat Rd., RachaThewa, Bang-Phli Samutprakan 10540",,Mass Transportation,02 5352499,,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Transportation,02 5354335,,www.bangkokair.com,
"Bangkok Airways Public Co., Ltd.",(Head Office),"99 Mu 14, Vibhavadirangsit Rd., Chom Phon, Chatuchak, Bangkok 10900, Thailand",,Transportation,02 5354335,,www.bangkokair.com,
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",(Head Office),"171/2 Kamphang Phet 6 Rd., Don Mueang, Don Mueang, Bangkok 10210",,"Chemical, Petrochemical, Petroleum, Oil & Gas",02 8348900,02 3263999,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",,,,"Chemical, Petrochemical, Petroleum, Oil & Gas",,,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",,,,"Chemical, Petrochemical, Petroleum, Oil & Gas",,,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",,,,"Chemical, Petrochemical, Petroleum, Oil & Gas",,,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",,,,"Chemical, Petrochemical, Petroleum, Oil & Gas",,,www.bafsthai.com,BAFS Group
"Bangkok Aviation Fuel Services Public Co., Ltd.",,,,"Chemical, Petrochemical, Petroleum, Oil & Gas",,,www.bafsthai.com,BAFS Group
"BANGKOK CABLE Co., Ltd.",(Chachoengsao Factory),"39/1 Moo 1, Bangpakong-Chachoengsao Rd., Tambol Sanphudas, Amphur Banpho, Chachoengsao 24140",,Electronic,038 577266-9,,http://www.bangkokcable.com/contact.html,
"BANGKOK CABLE Co., Ltd.",(Chachoengsao Factory),"39/1 Moo 1, Bangpakong-Chachoengsao Rd., Tambol Sanphudas, Amphur Banpho, Chachoengsao 24140",,Electronic,038 577266-9,,http://www.bangkokcable.com/contact.html,
Bangkok Hospital Pattaya,(Head Office),"301 Moo 6, Sukhumvit Rd., Km. 143, Banglamung, Chonburi, Thailand 20150",,Hospital,038 259999,,http://www.bangkokpattayahospital.com/th/,
Bangkok Hospital Pattaya,(Head Office),"301 Moo 6, Sukhumvit Rd., Km. 143, Banglamung, Chonburi, Thailand 20150",,Hospital,038 259999,,http://www.bangkokpattayahospital.com/th/,
Bangkok Hospital Pattaya,(Head Office),"301 Moo 6, Sukhumvit Rd., Km. 143, Banglamung, Chonburi, Thailand 20150",,Hospital,038 259999,,http://www.bangkokpattayahospital.com/th/,
Bangkok Hospital Pattaya,(Head Office),"301 Moo 6, Sukhumvit Rd., Km. 143, Banglamung, Chonburi, Thailand 20150",,Hospital,038 259999,,http://www.bangkokpattayahospital.com/th/,
Bangkok Hospital Pattaya,(Head Office),"301 Moo 6, Sukhumvit Rd., Km. 143, Banglamung, Chonburi, Thailand 20150",,Hospital,038 259999,,http://www.bangkokpattayahospital.com/th/,
Bangkok Hospital Pattaya,(Head Office),"301 Moo 6, Sukhumvit Rd., Km. 143, Banglamung, Chonburi, Thailand 20150",,Hospital,038 259999,,http://www.bangkokpattayahospital.com/th/,
Bangkok Hospital Pattaya,(Head Office),"301 Moo 6, Sukhumvit Rd., Km. 143, Banglamung, Chonburi, Thailand 20150",,Hospital,038 259999,,http://www.bangkokpattayahospital.com/th/,
